Date,Close,DailyReturn,Underlying,Leverage,Source
1999-03-10,100.0,,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-11,98.53079101562503,-0.0146920898437497,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-12,105.73165017771282,0.0730823236864695,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-15,96.62360150276332,-0.08614306746977629,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-16,94.16138018676571,-0.025482607537943958,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-17,96.20094994375762,0.021660363866231602,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-18,90.60345953499079,-0.05818539642320908,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-19,97.55231206280332,0.07669522293603936,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-22,101.12385334245582,0.03661154927166832,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-23,111.804411066234,0.10561857930401919,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-24,100.42325352254585,-0.10179524613698687,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-25,89.41757835899878,-0.10959289584335363,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-26,92.30196605426457,0.0322575018044593,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-29,82.26871577301115,-0.10870028787203556,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-30,83.99458457898129,0.02097843377951847,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-03-31,87.69164535449036,0.04401546592605232,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
1999-04-01,82.20796360102628,-0.0625336852934677,QQQ,-3.0,基于 QQQ 总收益序列按每日 -3 倍模拟；底层来源：https://totalrealreturns.com/n/QQQ?start=1999-03-10&end=2026-07-24
