Date,Close,DailyReturn,Underlying,Leverage,Source
1996-05-09,10000.0,,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-10,10344.8271484375,0.034482714843750095,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-13,10301.724609375,-0.004166578952361721,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-14,10172.4140625,-0.01255232029376152,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-15,10000.0,-0.016949178576557755,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-16,9741.37890625,-0.025862109374999998,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-17,9827.5859375,0.008849571716658122,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-20,9698.275390625,-0.01315791565674107,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-21,9741.37890625,0.004444451604938671,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-22,9482.7587890625,-0.026548614901076406,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-23,9525.8623046875,0.004545461567019515,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-24,9310.3447265625,-0.022624469179965745,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-28,9137.9306640625,-0.01851854765464278,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-29,8965.517578125,-0.018867847905167823,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-30,8836.20703125,-0.014423098917401678,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-05-31,8793.103515625,-0.004878056328078362,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-03,8663.79296875,-0.014705905218245219,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-04,9224.1376953125,0.0646766062605193,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-05,9422.4140625,0.02149538241263027,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-06,9353.4482421875,-0.007319336621702366,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-07,9310.3447265625,-0.004608302147927401,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-10,9137.9306640625,-0.01851854765464278,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-11,9224.1376953125,0.009433977387137915,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-12,9482.7587890625,0.028037427702475082,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-13,9508.62109375,0.002727297536802231,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-14,9482.7587890625,-0.002719879615825649,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-17,9405.1728515625,-0.008181789627453973,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-18,9336.20703125,-0.007332754155713661,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-19,9181.0341796875,-0.01662054526459278,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-20,8922.4140625,-0.02816895266109365,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-21,8922.4140625,0.0,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-24,8879.310546875,-0.004830925276844034,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
1996-06-25,8793.103515625,-0.009708752813059274,BRK.B,1.0,https://totalrealreturns.com/n/BRK-B?start=1996-05-09&end=2026-07-24
