Date,Close,DailyReturn,Underlying,Leverage,Source
1993-01-29,10000.0,,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-01,10071.154296875,0.007115429687500008,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-02,10092.5087890625,0.0021203619325071976,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-03,10199.15625,0.010566992129159791,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-04,10241.82421875,0.004183480251123806,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-05,10234.7333984375,-0.0006923395833643431,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-08,10234.7333984375,0.0,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-09,10163.62109375,-0.006948134545288309,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-10,10177.84375,0.001399368996424455,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-11,10227.6015625,0.004888836351019776,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-12,10149.3984375,-0.0076462819285740835,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-16,9893.3515625,-0.02522778828486605,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-17,9886.2197265625,-0.0007208715764769336,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-18,9879.1298828125,-0.0007171440597208978,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-19,9914.6650390625,0.0035969925156893456,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-22,9950.2421875,0.0035883358940851373,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-23,9943.1103515625,-0.0007167499848856895,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-24,10071.154296875,0.012877655058145754,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-25,10092.5087890625,0.0021203619325071976,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-02-26,10106.7314453125,0.0014092290180032219,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-01,10078.2861328125,-0.0028144917725297924,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-02,10227.6015625,0.014815557696994164,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-03,10270.310546875,0.004175855317985366,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-04,10213.37890625,-0.00554332221651499,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-05,10184.9345703125,-0.0027850074102404587,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-08,10412.5361328125,0.02234688509079108,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-09,10377.0,-0.0034128220405897913,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-10,10398.3134765625,0.002053915058543021,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-11,10369.8681640625,-0.002735569817558847,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-12,10263.1787109375,-0.010288409788539066,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-15,10312.978515625,0.004852278820247857,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-16,10312.978515625,0.0,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-17,10248.9560546875,-0.0062079505780507915,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-18,10312.978515625,0.006246729968972575,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-19,10297.4287109375,-0.001507789884749644,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-22,10240.248046875,-0.0055529070088889965,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-23,10261.685546875,0.0020934551489251163,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-24,10261.685546875,0.0,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-25,10325.998046875,0.006267245249937048,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-26,10268.818359375,-0.005537448994318184,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-29,10311.6923828125,0.0041751662106630505,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-30,10340.3037109375,0.002774649113145511,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-03-31,10333.1298828125,-0.0006937734447211019,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-01,10297.4287109375,-0.0034550201419981663,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-02,10083.0126953125,-0.020822286965410663,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-05,10133.0615234375,0.004963677983691017,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-06,10104.4501953125,-0.0028235620655043814,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-07,10140.193359375,0.003537368522938733,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-08,10125.8876953125,-0.0014107880940232853,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-12,10268.818359375,0.014115371250726483,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-13,10290.2548828125,0.0020875355554350605,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-14,10275.9501953125,-0.0013901198427934691,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-15,10275.9501953125,0.0,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-16,10275.9501953125,0.0,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-19,10233.0751953125,-0.0041723635464443465,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-20,10183.068359375,-0.004886784762454077,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-21,10175.9365234375,-0.0007003621782558644,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-22,10047.2705078125,-0.012644144873413143,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-23,10004.3955078125,-0.004267328123261138,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-26,9925.8193359375,-0.007854164883189574,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-27,10033.005859375,0.010798758249550122,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-28,10011.568359375,-0.002136697645797603,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-29,10054.443359375,0.004282545797117843,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-04-30,10068.7490234375,0.0014228200956705184,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-03,10133.0615234375,0.006387337677232541,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-04,10168.8037109375,0.0035272841694811152,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-05,10197.3740234375,0.00280960409032871,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-06,10161.630859375,-0.0035051341630059074,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-07,10140.193359375,-0.0021096515211652678,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-10,10161.630859375,0.0021141115598333204,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-11,10204.505859375,0.0042193030423305355,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-12,10190.2001953125,-0.0014018967953609573,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-13,10068.7490234375,-0.011918428445681362,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-14,10061.5751953125,-0.0007124845507918698,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-17,10097.318359375,0.003552442174178827,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-18,10090.1865234375,-0.0007063099016659802,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-19,10297.4287109375,0.02053898478671501,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-20,10325.998046875,0.002774414539734149,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-21,10233.0751953125,-0.008998922054863412,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-24,10275.9501953125,0.004189845103419243,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-25,10297.4287109375,0.0020901731924312106,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-26,10426.0537109375,0.012490982322934663,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-27,10390.310546875,-0.0034282543571594326,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-05-28,10340.3037109375,-0.004812833621468671,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-01,10440.3173828125,0.009672218019013412,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-02,10426.0537109375,-0.0013662105616139009,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-03,10390.310546875,-0.0034282543571594326,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-04,10354.5673828125,-0.0034400477157296994,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-07,10318.8251953125,-0.0034518281815740792,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-08,10225.943359375,-0.009001202576790712,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-09,10261.685546875,0.003495245987963802,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-10,10268.818359375,0.0006950917047123806,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-11,10311.6923828125,0.0041751662106630505,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-14,10297.4287109375,-0.0013832522679569914,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-15,10275.9501953125,-0.0020858134810087803,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-16,10297.4287109375,0.0020901731924312106,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-17,10333.1298828125,0.003466998692312373,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-18,10248.0439453125,-0.008234285106734851,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-21,10269.6474609375,0.0021080623522191644,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-22,10276.8203125,0.0006984515865595675,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-23,10183.275390625,-0.009102516053649201,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-24,10320.02734375,0.01342907344437494,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-25,10312.8125,-0.0006991109141168961,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-28,10427.9609375,0.011165570740280684,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-29,10377.5810546875,-0.004831230488342997,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-06-30,10377.5810546875,0.0,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-01,10348.8037109375,-0.002773030015217448,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-02,10291.208984375,-0.005565351143111297,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-06,10183.275390625,-0.01048794110719875,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-07,10212.0517578125,0.002825845917315828,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-08,10327.2001953125,0.011275739707440113,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-09,10356.0185546875,0.002790529749590931,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-12,10348.8037109375,-0.0006966812305231329,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-13,10341.630859375,-0.000693109248455337,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-14,10377.5810546875,0.003476259769986889,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-15,10334.416015625,-0.0041594509197306895,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
1993-07-16,10305.59765625,-0.0027885813123285086,SPY,1.0,https://totalrealreturns.com/n/SPY?start=1993-01-29&end=2026-07-24
