Symbol,Date,Open,High,Low,Close,Volume,QualityFlag,SourceURL
TQQQ,2018-03-15,7.485,7.5754,7.36,7.4292,110508080,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-16,7.4717,7.5283,7.3667,7.38,77955178,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-19,7.1871,7.1871,6.7113,6.9167,193081166,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-20,6.9183,7.0166,6.8404,6.9675,90106920,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-21,6.9167,7.1083,6.781,6.8667,132179054,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-22,6.6,6.7333,6.3417,6.365,202828950,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-23,6.3417,6.4246,5.8508,5.8508,217268634,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-26,6.2083,6.535,5.9325,6.5092,182742454,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-27,6.6621,6.6621,5.7154,5.885,272723302,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-28,5.7821,5.9508,5.5417,5.6821,240758687,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-03-29,5.7683,6.1542,5.6054,5.9967,196822283,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-02,5.855,5.9375,5.2821,5.4642,243990045,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-03,5.6146,5.7167,5.3496,5.6475,221162439,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-04,5.3179,5.9658,5.3,5.9146,215802763,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-05,6.0908,6.1146,5.8817,6.0075,180486888,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-06,5.8204,5.9925,5.4758,5.5592,231731911,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-09,5.7058,6.0108,5.6479,5.6704,174953788,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-10,5.9354,6.1063,5.8183,6.045,194929140,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-11,5.9417,6.1404,5.9254,5.9433,142591662,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-12,6.0625,6.2188,6.0413,6.1517,141449143,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-13,6.2504,6.2767,5.9858,6.0604,142188942,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
TQQQ,2018-04-16,6.1842,6.2663,6.0742,6.1942,117915266,,https://api.nasdaq.com/api/quote/TQQQ/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
