Symbol,Date,Open,High,Low,Close,Volume,QualityFlag,SourceURL
UPRO,2025-05-06,68.56,70.615,68.215,68.93,4410859,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-07,69.39,70.72,67.8762,69.8,5317361,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-08,71.28,73.17,69.9515,71.16,6515660,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-09,71.69,72.06,70.3,70.84,4053104,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-12,77.31,77.855,75.63,77.79,6493653,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-13,78.05,80.29,77.8001,79.37,5306954,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-14,79.78,80.24,78.865,79.64,4671447,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-15,78.84,81.025,78.6327,80.78,4407645,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-16,81.08,82.4,80.28,82.29,4286731,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
UPRO,2025-05-19,79.72,82.8001,79.72,82.55,4903249,,https://api.nasdaq.com/api/quote/UPRO/historical?assetclass=etf&fromdate=2016-07-26&todate=2026-07-26&limit=5000
